120	-21600	125	0	C%sT	2435106.7499884260	-
120	-21600	96	0	C%sT	2438874.8333217595	-
120	-18000	0	0	EST	2439427.7916550925	-
120	-21600	125	0	C%sT	2443445.8333217595	-
120	-18000	0	0	EST	2453826.7916550925	-
120	-21600	125	0	C%sT	2454407.8333217595	-
120	-18000	125	0	E%sT	-1.0000000000	-
121	-20823	0	0	LMT	2409132.2499884260	-
121	-21600	125	0	C%sT	2431816.7499884260	-
121	-21600	93	0	C%sT	2438510.8333217595	-
121	-18000	0	0	EST	2439791.7916550925	-
121	-21600	125	0	C%sT	2440337.8333217595	-
121	-18000	125	0	E%sT	2440944.7083217595	-
121	-18000	0	0	EST	2453826.7916550925	-
121	-21600	125	0	C%sT	-1.0000000000	-
122	-20416	0	0	LMT	2409132.2499884260	-
122	-21600	125	0	C%sT	2434856.8333217595	-
122	-18000	0	0	EST	2440216.7083217595	-
122	-18000	125	0	E%sT	2441679.7083217595	-
122	-18000	0	0	EST	2453733.7083217595	-
122	-18000	125	0	E%sT	-1.0000000000	-
123	-21007	0	0	LMT	2409132.2499884260	-
123	-21600	125	0	C%sT	2431816.7499884260	-
123	-21600	129	0	C%sT	2438510.8333217595	-
123	-18000	0	0	EST	2440216.7083217595	-
123	-18000	125	0	E%sT	2440944.7083217595	-
123	-18000	0	0	EST	2453826.7916550925	-
123	-21600	125	0	C%sT	2454407.8333217595	-
123	-18000	125	0	E%sT	-1.0000000000	-
124	-20785	0	0	LMT	2409132.2499884260	-
124	-21600	125	0	C%sT	2431816.7499884260	-
124	-21600	99	0	C%sT	2437418.8333217595	-
124	-18000	0	0	EST	2440216.7083217595	-
124	-18000	125	0	E%sT	2440944.7083217595	-
124	-18000	0	0	EST	2453826.7916550925	-
124	-21600	125	0	C%sT	2454169.8333217595	-
124	-18000	125	0	E%sT	-1.0000000000	-
125	0	0	0	-00	2434371.4999884260	Inuvik founded
125	-28800	84	0	P%sT	2443992.9166550925	-
125	-25200	84	0	M%sT	2444234.7916550925	-
125	-25200	24	0	M%sT	-1.0000000000	-
126	0	0	0	-00	2430565.4999884260	Frobisher Bay est.
126	-18000	84	0	E%sT	2451481.7916550925	-
126	-21600	24	0	C%sT	2451845.8333217595	-
126	-18000	24	0	E%sT	-1.0000000000	-
127	-18430	0	0	LMT	2411362.7132986113	Kingston
127	-18430	0	0	KMT	2419428.7132986113	Kingston Mean Time
127	-18000	0	0	EST	2442043.7083217595	-
127	-18000	125	0	E%sT	2445697.7083217595	-
127	-18000	0	0	EST	-1.0000000000	-
128	54139	0	0	LMT	2403258.5216666665	-
128	-32261	0	0	LMT	2415250.3733796296	-
128	-28800	0	0	PST	2430353.8333217595	-
128	-28800	125	0	P%sT	2431816.8333217595	-
128	-28800	0	0	PST	2440216.8333217595	-
128	-28800	125	0	P%sT	2444355.9166550925	-
128	-32400	125	0	Y%sT	2444537.9583217595	-
128	-28800	125	0	P%sT	2445636.9166550925	-
128	-32400	125	0	Y%sT	2445664.8749884260	-
128	-32400	125	0	AK%sT	-1.0000000000	-
129	-20582	0	0	LMT	2409132.2499884260	-
129	-21600	125	0	C%sT	2422688.7499884260	-
129	-21600	71	0	C%sT	2430353.7499884260	-
129	-21600	125	0	C%sT	2431816.7499884260	-
129	-21600	71	0	C%sT	2437502.8333217595	-
129	-18000	0	0	EST	2439852.7083217595	-
129	-18000	125	0	E%sT	2442052.7916550925	-
129	-21600	0	3600	CDT	2442346.8333217595	-
129	-18000	125	0	E%sT	-1.0000000000	-
130	-20364	0	0	LMT	2409132.2499884260	-
130	-21600	125	0	C%sT	2431816.7499884260	-
130	-21600	0	0	CST	2439852.7499884260	-
130	-21600	125	0	C%sT	2451845.8333217595	-
130	-18000	125	0	E%sT	-1.0000000000	-
132	-16356	0	0	LMT	2411362.6892939815	-
132	-16356	0	0	CMT	2426624.6892939815	Calamarca MT
132	-16356	0	3600	BST	2426785.6892939815	Bolivia ST
132	-14400	0	0	%z	-1.0000000000	-
